ID,Start,End,Speaker,Text,Source
2276,1:08:34,1:08:37,Delmar,and then I'll bonus action to double.,session04-part02.m4a.csv
2277,1:08:38,1:08:39,Delmar,It's just my remaining movement?,session04-part02.m4a.csv
2278,1:08:39,1:08:39,Speaker 1,"No,",session04-part02.m4a.csv
2279,1:08:39,1:08:40,DM,no.,session04-part02.m4a.csv
2280,1:08:40,1:08:41,DM,Dash would give you bonus action.,session04-part02.m4a.csv
2281,1:08:41,1:08:44,DM,Dash gives you your full movement as a bonus action.,session04-part02.m4a.csv
2282,1:08:44,1:08:44,DM,"Oh,",session04-part02.m4a.csv
2283,1:08:44,1:08:45,Delmar,sweet.,session04-part02.m4a.csv
2284,1:08:45,1:08:45,Delmar,All right.,session04-part02.m4a.csv
2285,1:08:45,1:08:46,Delmar,"So 5,",session04-part02.m4a.csv
2286,1:08:46,1:08:46,Delmar,"10,",session04-part02.m4a.csv
2287,1:08:46,1:08:46,Delmar,"15,",session04-part02.m4a.csv
2288,1:08:47,1:08:47,Delmar,"20,",session04-part02.m4a.csv
2289,1:08:47,1:08:47,Delmar,"25,",session04-part02.m4a.csv
2290,1:08:48,1:08:48,Delmar,30.,session04-part02.m4a.csv
2291,1:08:49,1:08:50,Delmar,"So basically I go in,",session04-part02.m4a.csv
2292,1:08:50,1:08:51,Delmar,"I stab,",session04-part02.m4a.csv
2293,1:08:51,1:08:51,Delmar,"and I'm like,",session04-part02.m4a.csv
2294,1:08:51,1:08:52,Delmar,oh.,session04-part02.m4a.csv
2295,1:08:53,1:09:01,Delmar,And then immediately back up and just dance away kind of thing and plop down on one of the other chairs and sit.,session04-part02.m4a.csv
2296,1:09:02,1:09:12,Crissdalyn,"you're up Chris because he's grappled I have advantage on all attack rolls I hit him for the first attack dealing 5,",session04-part02.m4a.csv
2297,1:09:13,1:09:13,Crissdalyn,"6,",session04-part02.m4a.csv
2298,1:09:13,1:09:13,Crissdalyn,"7,",session04-part02.m4a.csv
2299,1:09:13,1:09:13,Crissdalyn,"8,",session04-part02.m4a.csv
2300,1:09:13,1:09:14,Crissdalyn,"9,",session04-part02.m4a.csv
2301,1:09:14,1:09:14,Crissdalyn,"10,",session04-part02.m4a.csv
2302,1:09:14,1:09:14,Crissdalyn,"11,",session04-part02.m4a.csv
2303,1:09:15,1:09:15,Crissdalyn,"12 13,",session04-part02.m4a.csv
2304,1:09:16,1:09:32,Crissdalyn,14 damage on the first attack all bludgeoning I'm going to use a focus point to do flurry of blows so 14 for the first attack I said second attack I hit again with a nat 19.,session04-part02.m4a.csv
2305,1:09:33,1:09:35,Crissdalyn,So second attack deals...,session04-part02.m4a.csv
2306,1:09:36,1:09:36,Crissdalyn,AC is 21.,session04-part02.m4a.csv
2307,1:09:37,1:09:37,Crissdalyn,"Oh,",session04-part02.m4a.csv
2308,1:09:37,1:09:39,Crissdalyn,19 was my natural roll.,session04-part02.m4a.csv
2309,1:09:39,1:09:39,Crissdalyn,Sorry.,session04-part02.m4a.csv
2310,1:09:39,1:09:41,Crissdalyn,You had to roll on the dice and then I'm 14 to hit.,session04-part02.m4a.csv
2311,1:09:42,1:09:42,Crissdalyn,Okay.,session04-part02.m4a.csv
2312,1:09:42,1:09:42,Crissdalyn,Sorry.,session04-part02.m4a.csv
2313,1:09:43,1:09:43,Speaker 1,"Okay,",session04-part02.m4a.csv
2314,1:09:43,1:09:44,Crissdalyn,go on.,session04-part02.m4a.csv
2315,1:09:44,1:09:45,Crissdalyn,My apologies for that clarity.,session04-part02.m4a.csv
2316,1:09:46,1:09:46,Crissdalyn,"Okay,",session04-part02.m4a.csv
2317,1:09:46,1:09:50,Crissdalyn,so it's 15 for the second attack.,session04-part02.m4a.csv
2318,1:09:50,1:09:50,Crissdalyn,Okay.,session04-part02.m4a.csv
2319,1:09:51,1:09:53,Crissdalyn,And the third attack whiffs.,session04-part02.m4a.csv
2320,1:09:54,1:09:55,DM,Third attack whiffs.,session04-part02.m4a.csv
2321,1:09:56,1:09:56,DM,Yes.,session04-part02.m4a.csv
2322,1:09:58,1:09:59,Perrin,"The person was hit by a train,",session04-part02.m4a.csv
2323,1:10:00,1:10:00,Perrin,"But luckily,",session04-part02.m4a.csv
2324,1:10:00,1:10:01,Perrin,the train is okay.,session04-part02.m4a.csv
2325,1:10:01,1:10:02,Perrin,They just had to wash the blood off.,session04-part02.m4a.csv
2326,1:10:02,1:10:03,Perrin,He's looking...,session04-part02.m4a.csv
2327,1:10:03,1:10:04,Perrin,"It's real,",session04-part02.m4a.csv
2328,1:10:04,1:10:04,Perrin,I promise you.,session04-part02.m4a.csv
2329,1:10:04,1:10:05,Perrin,Do you see it now?,session04-part02.m4a.csv
2330,1:10:05,1:10:06,Perrin,He's still looking good.,session04-part02.m4a.csv
2331,1:10:06,1:10:07,Perrin,You've...,session04-part02.m4a.csv
2332,1:10:07,1:10:08,Perrin,There's some...,session04-part02.m4a.csv
2333,1:10:08,1:10:09,DM,You're a little tired.,session04-part02.m4a.csv
2334,1:10:10,1:10:12,DM,I think I'm doing better than you think.,session04-part02.m4a.csv
2335,1:10:12,1:10:14,DM,"You have learned well,",session04-part02.m4a.csv
2336,1:10:14,1:10:14,DM,"my apprentice,",session04-part02.m4a.csv
2337,1:10:15,1:10:15,DM,but not...,session04-part02.m4a.csv
2338,1:10:16,1:10:17,DM,There's still some things I've yet to...,session04-part02.m4a.csv
2339,1:10:17,1:10:17,DM,"It's real,",session04-part02.m4a.csv
2340,1:10:18,1:10:18,DM,I promise.,session04-part02.m4a.csv
2341,1:10:18,1:10:20,DM,Is that it for your turn?,session04-part02.m4a.csv
2342,1:10:20,1:10:20,DM,Yes.,session04-part02.m4a.csv
2343,1:10:21,1:10:23,DM,He's going to use a legendary action after your turn.,session04-part02.m4a.csv
2344,1:10:25,1:10:30,DM,"Each creeper with Kyzil's choice within 10 feet must succeed on DC 19 strength,",session04-part02.m4a.csv
2345,1:10:31,1:10:31,DM,"save and throw,",session04-part02.m4a.csv
2346,1:10:31,1:10:33,DM,"or take 2d8 bludgeon damage,",session04-part02.m4a.csv
2347,1:10:34,1:10:34,DM,"be pushed 10 feet,",session04-part02.m4a.csv
2348,1:10:35,1:10:38,DM,"and be knocked prone as he launches himself up into the air,",session04-part02.m4a.csv
2349,1:10:38,1:10:39,DM,breaking your grapple.,session04-part02.m4a.csv
2350,1:10:39,1:10:41,DM,If you fail this save.,session04-part02.m4a.csv
2351,1:10:42,1:10:43,Speaker 1,DC 19?,session04-part02.m4a.csv
2352,1:10:43,1:10:44,Speaker 1,DC 19 strength.,session04-part02.m4a.csv
2353,1:10:45,1:10:45,Crissdalyn,"12,",session04-part02.m4a.csv
2354,1:10:45,1:10:45,Crissdalyn,"13,",session04-part02.m4a.csv
2355,1:10:45,1:10:45,Crissdalyn,"14,",session04-part02.m4a.csv
2356,1:10:46,1:10:46,Crissdalyn,15.,session04-part02.m4a.csv
2357,1:10:46,1:10:46,Crissdalyn,Nope.,session04-part02.m4a.csv
2358,1:10:46,1:10:47,DM,No.,session04-part02.m4a.csv
2359,1:10:47,1:10:49,DM,So who else is...,session04-part02.m4a.csv
2360,1:10:50,1:10:50,DM,"Perrin,",session04-part02.m4a.csv
2361,1:10:50,1:10:51,DM,you're in 10 feet.,session04-part02.m4a.csv
2362,1:10:51,1:10:51,DM,"Well,",session04-part02.m4a.csv
2363,1:10:51,1:10:51,Speaker 1,"Bardic,",session04-part02.m4a.csv
2364,1:10:51,1:10:51,Speaker 1,yeah.,session04-part02.m4a.csv
2365,1:10:51,1:10:52,DM,Bardic.,session04-part02.m4a.csv
2366,1:10:52,1:10:54,DM,You're still getting me?,session04-part02.m4a.csv
2367,1:10:54,1:10:55,DM,Plus five.,session04-part02.m4a.csv
2368,1:10:56,1:10:56,Crissdalyn,So what did I say?,session04-part02.m4a.csv
2369,1:10:57,1:10:57,Crissdalyn,"So 13,",session04-part02.m4a.csv
2370,1:10:57,1:10:58,Crissdalyn,"14,",session04-part02.m4a.csv
2371,1:10:58,1:10:58,Crissdalyn,"15,",session04-part02.m4a.csv
2372,1:10:58,1:10:58,Crissdalyn,"16,",session04-part02.m4a.csv
2373,1:10:58,1:10:59,Crissdalyn,"17,",session04-part02.m4a.csv
2374,1:10:59,1:10:59,Crissdalyn,"18,",session04-part02.m4a.csv
2375,1:10:59,1:10:59,Crissdalyn,"19,",session04-part02.m4a.csv
2376,1:10:59,1:10:59,Crissdalyn,"20,",session04-part02.m4a.csv
2377,1:10:59,1:11:00,Crissdalyn,21.,session04-part02.m4a.csv
2378,1:11:01,1:11:01,DM,That actually does it.,session04-part02.m4a.csv
2379,1:11:01,1:11:02,DM,Okay.,session04-part02.m4a.csv
2380,1:11:02,1:11:03,DM,So never mind.,session04-part02.m4a.csv
2381,1:11:03,1:11:03,DM,Sorry.,session04-part02.m4a.csv
2382,1:11:04,1:11:06,DM,Do your bardic.,session04-part02.m4a.csv
2383,1:11:06,1:11:08,DM,You're not knocked or moved at all.,session04-part02.m4a.csv
2384,1:11:08,1:11:08,DM,"Yeah,",session04-part02.m4a.csv
2385,1:11:08,1:11:11,DM,"the bardic kept,",session04-part02.m4a.csv
2386,1:11:11,1:11:11,DM,yeah.,session04-part02.m4a.csv
2387,1:11:12,1:11:13,DM,Saved us all.,session04-part02.m4a.csv
2388,1:11:13,1:11:14,DM,"Somehow the song,",session04-part02.m4a.csv
2389,1:11:14,1:11:16,DM,yeah.,session04-part02.m4a.csv
2390,1:11:18,1:11:20,DM,"I'm just trying to picture this song stopping him from,",session04-part02.m4a.csv
2391,1:11:20,1:11:20,Speaker 1,"like,",session04-part02.m4a.csv
2392,1:11:21,1:11:22,Perrin,launching himself up into the air.,session04-part02.m4a.csv
2393,1:11:22,1:11:26,Perrin,Like right at the perfect moment where he's about to jump.,session04-part02.m4a.csv
2394,1:11:26,1:11:27,Perrin,He's about to do it.,session04-part02.m4a.csv
2395,1:11:27,1:11:27,Perrin,And then there's just.,session04-part02.m4a.csv
2396,1:11:27,1:11:28,Perrin,I do a really weird like.,session04-part02.m4a.csv
2397,1:11:28,1:11:29,Perrin,Like.,session04-part02.m4a.csv
2398,1:11:29,1:11:29,Perrin,Huh?,session04-part02.m4a.csv
2399,1:11:29,1:11:31,Perrin,Like a big off beat.,session04-part02.m4a.csv
2400,1:11:31,1:11:31,Perrin,Like boom.,session04-part02.m4a.csv
2401,1:11:32,1:11:32,Perrin,Yeah.,session04-part02.m4a.csv
2402,1:11:32,1:11:33,Perrin,Right before like.,session04-part02.m4a.csv
2403,1:11:33,1:11:34,Perrin,Weird tempo.,session04-part02.m4a.csv
2404,1:11:34,1:11:34,Jean Claude,Throw them off.,session04-part02.m4a.csv
2405,1:11:35,1:11:38,Jean Claude,Lift the drum so that like the hollow is going directly to him.,session04-part02.m4a.csv
2406,1:11:38,1:11:39,Jean Claude,And boom.,session04-part02.m4a.csv
2407,1:11:39,1:11:41,Jean Claude,So that the sound wave gets in his owl ear.,session04-part02.m4a.csv
2408,1:11:42,1:11:43,Jean Claude,And makes him go all like.,session04-part02.m4a.csv
2409,1:11:43,1:11:44,Jean Claude,I like that.,session04-part02.m4a.csv
2410,1:11:44,1:11:45,Jean Claude,Highly sensitive ear.,session04-part02.m4a.csv
2411,1:11:45,1:11:45,Jean Claude,Yeah.,session04-part02.m4a.csv
2412,1:11:45,1:11:45,Jean Claude,Yeah.,session04-part02.m4a.csv
2413,1:11:46,1:11:46,DM,Yeah.,session04-part02.m4a.csv
2414,1:11:46,1:11:49,DM,You throw off his inner ear balance just for a second.,session04-part02.m4a.csv
2415,1:11:49,1:11:50,DM,I attack him with sound waves.,session04-part02.m4a.csv
2416,1:11:52,1:11:52,DM,That's good.,session04-part02.m4a.csv
2417,1:11:52,1:11:53,DM,"Perrin,",session04-part02.m4a.csv
2418,1:11:53,1:11:53,DM,you're up.,session04-part02.m4a.csv
2419,1:11:55,1:11:57,DM,What does he say to that?,session04-part02.m4a.csv
2420,1:11:57,1:11:58,DM,I forgot it was me.,session04-part02.m4a.csv
2421,1:11:59,1:11:59,Speaker 1,"Dude,",session04-part02.m4a.csv
2422,1:11:59,1:12:03,DM,that drum is troubling.,session04-part02.m4a.csv
2423,1:12:06,1:12:07,DM,I'm going to have to stop that.,session04-part02.m4a.csv
2424,1:12:09,1:12:10,Perrin,"You'll have to catch me,",session04-part02.m4a.csv
2425,1:12:10,1:12:11,Perrin,see?,session04-part02.m4a.csv
2426,1:12:12,1:12:15,Perrin,And I start to run around a little bit.,session04-part02.m4a.csv
2427,1:12:15,1:12:15,Perrin,Your turn.,session04-part02.m4a.csv
2428,1:12:15,1:12:16,Perrin,So it's my turn.,session04-part02.m4a.csv
2429,1:12:16,1:12:18,Perrin,I'm going to skitter off in this direction.,session04-part02.m4a.csv
2430,1:12:19,1:12:20,Perrin,Have you given those boots to Fred?,session04-part02.m4a.csv
2431,1:12:21,1:12:21,Perrin,"Also,",session04-part02.m4a.csv
2432,1:12:22,1:12:24,Perrin,I want to retcon a little bit.,session04-part02.m4a.csv
2433,1:12:26,1:12:27,Perrin,If we dial back to...,session04-part02.m4a.csv
2434,1:12:27,1:12:27,Perrin,I can't fly.,session04-part02.m4a.csv
2435,1:12:28,1:12:28,Perrin,I can swim.,session04-part02.m4a.csv
2436,1:12:29,1:12:29,Perrin,"No,",session04-part02.m4a.csv
2437,1:12:29,1:12:29,Perrin,"no,",session04-part02.m4a.csv
2438,1:12:29,1:12:30,Perrin,the other guy.,session04-part02.m4a.csv
2439,1:12:30,1:12:30,Perrin,Hang on.,session04-part02.m4a.csv
2440,1:12:30,1:12:31,Perrin,As we're...,session04-part02.m4a.csv
2441,1:12:32,1:12:34,Perrin,"Before when you're giving out the boots and whatever,",session04-part02.m4a.csv
2442,1:12:35,1:12:35,Perrin,"I'm like,",session04-part02.m4a.csv
2443,1:12:35,1:12:35,Perrin,"okay,",session04-part02.m4a.csv
2444,1:12:35,1:12:36,Perrin,I'll take them.,session04-part02.m4a.csv
2445,1:12:36,1:12:37,Perrin,"I look at them and then I go,",session04-part02.m4a.csv
2446,1:12:37,1:12:38,Perrin,"wait a minute,",session04-part02.m4a.csv
2447,1:12:38,1:12:39,Perrin,I don't wear shoes.,session04-part02.m4a.csv
2448,1:12:41,1:12:42,Perrin,"Because I'm realizing canonically,",session04-part02.m4a.csv
2449,1:12:42,1:12:46,Perrin,Perrin doesn't wear shoes and he doesn't like to wear shoes.,session04-part02.m4a.csv
2450,1:12:46,1:12:49,Perrin,He goes around in his weird little rat feet and he doesn't wear shoes.,session04-part02.m4a.csv
2451,1:12:50,1:12:50,Perrin,"So,",session04-part02.m4a.csv
2452,1:12:50,1:12:51,Perrin,"yeah,",session04-part02.m4a.csv
2453,1:12:51,1:12:52,Perrin,Perrin doesn't want boots.,session04-part02.m4a.csv
2454,1:12:52,1:13:20,Perrin,tool and stuff yeah my i need to feel the ground i need to be in bare feet that's like i have little rat feet and i need to feel the ground you're giving delmar the the boots of flying so yeah i want to get all by the boots of flying because i don't want to wear shoes like in this moment what speed retconning to not right not right now but when john faster walk speed goes up i'm like i was thinking john parent of parent in my head like it's not JP.,session04-part02.m4a.csv
2455,1:13:21,1:13:23,Perrin,I'm thinking of another character that was JP recently.,session04-part02.m4a.csv
2456,1:13:24,1:13:24,Perrin,"Anyways,",session04-part02.m4a.csv
2457,1:13:24,1:13:26,Perrin,"when Jean-Claude is giving it out,",session04-part02.m4a.csv
2458,1:13:26,1:13:27,Perrin,"and he gives them to me,",session04-part02.m4a.csv
2459,1:13:28,1:13:29,Perrin,"I instead kind of,",session04-part02.m4a.csv
2460,1:13:29,1:13:29,Perrin,"I like,",session04-part02.m4a.csv
2461,1:13:29,1:13:30,Perrin,"accept them,",session04-part02.m4a.csv
2462,1:13:30,1:13:30,Perrin,"and then I go,",session04-part02.m4a.csv
2463,1:13:30,1:13:31,Perrin,"wait a minute,",session04-part02.m4a.csv
2464,1:13:31,1:13:32,Perrin,I don't wear shoes.,session04-part02.m4a.csv
2465,1:13:32,1:13:34,Perrin,And then I give them to you instead.,session04-part02.m4a.csv
2466,1:13:34,1:13:34,Perrin,"So,",session04-part02.m4a.csv
2467,1:13:34,1:13:37,Perrin,you have essentially had them this whole time.,session04-part02.m4a.csv
2468,1:13:37,1:13:37,Perrin,Okay.,session04-part02.m4a.csv
2469,1:13:38,1:13:39,Perrin,Did my music stop?,session04-part02.m4a.csv
2470,1:13:40,1:13:40,Perrin,"No,",session04-part02.m4a.csv
2471,1:13:40,1:13:40,Perrin,"no,",session04-part02.m4a.csv
2472,1:13:40,1:13:40,Perrin,"no,",session04-part02.m4a.csv
2473,1:13:40,1:13:42,DM,"I put that on just for the music,",session04-part02.m4a.csv
2474,1:13:42,1:13:42,DM,"for the boss,",session04-part02.m4a.csv
2475,1:13:43,1:13:44,DM,the battle music.,session04-part02.m4a.csv
2476,1:13:44,1:13:44,Perrin,"Okay,",session04-part02.m4a.csv
2477,1:13:44,1:13:45,Perrin,would you like something more intense?,session04-part02.m4a.csv
2478,1:13:45,1:13:47,Perrin,I was playing more like Tavern Battle.,session04-part02.m4a.csv
2479,1:13:47,1:13:47,Perrin,"Oh my gosh,",session04-part02.m4a.csv
2480,1:13:47,1:13:49,Perrin,I never added my punk.,session04-part02.m4a.csv
2481,1:13:49,1:13:50,DM,Maybe turn it up a little.,session04-part02.m4a.csv
2482,1:13:51,1:13:52,Speaker 1,"Oh,",session04-part02.m4a.csv
2483,1:13:52,1:13:52,Speaker 1,okay.,session04-part02.m4a.csv
2484,1:13:54,1:13:55,Speaker 1,Although I don't know if...,session04-part02.m4a.csv
2485,1:13:57,1:13:58,Speaker 6,"You can send me something,",session04-part02.m4a.csv
2486,1:13:58,1:13:58,Speaker 6,"Kate,",session04-part02.m4a.csv
2487,1:13:58,1:13:58,Speaker 6,if you want.,session04-part02.m4a.csv
2488,1:13:59,1:13:59,DM,"Yeah,",session04-part02.m4a.csv
2489,1:14:00,1:14:02,DM,"because if I play it from my speaker,",session04-part02.m4a.csv
2490,1:14:02,1:14:04,DM,it goes in the transcript.,session04-part02.m4a.csv
2491,1:14:04,1:14:05,DM,Yeah.,session04-part02.m4a.csv
2492,1:14:06,1:14:07,Perrin,"I'm just adding the regular one,",session04-part02.m4a.csv
2493,1:14:08,1:14:09,Perrin,not the wondrous one.,session04-part02.m4a.csv
2494,1:14:09,1:14:09,Perrin,"Just yell at me,",session04-part02.m4a.csv
2495,1:14:09,1:14:09,Perrin,"man,",session04-part02.m4a.csv
2496,1:14:09,1:14:11,Perrin,if it's not right or if it's too quiet.,session04-part02.m4a.csv
2497,1:14:12,1:14:12,Perrin,No worries.,session04-part02.m4a.csv
2498,1:14:14,1:14:14,Perrin,"Like,",session04-part02.m4a.csv
2499,1:14:14,1:14:16,Perrin,"I don't think about it until I'm like,",session04-part02.m4a.csv
2500,1:14:16,1:14:16,DM,"oh,",session04-part02.m4a.csv
2501,1:14:16,1:14:17,DM,that could be...,session04-part02.m4a.csv
2502,1:14:18,1:14:19,Perrin,"When you think that,",session04-part02.m4a.csv
2503,1:14:19,1:14:19,Perrin,correct me.,session04-part02.m4a.csv
2504,1:14:19,1:14:20,Perrin,Say it right away.,session04-part02.m4a.csv
2505,1:14:23,1:14:23,Perrin,That is getting...,session04-part02.m4a.csv
2506,1:14:24,1:14:24,Perrin,It's boots of color.,session04-part02.m4a.csv
2507,1:14:24,1:14:26,Perrin,This white paper is bright as hell.,session04-part02.m4a.csv
2508,1:14:27,1:14:27,DM,"Oh,",session04-part02.m4a.csv
2509,1:14:27,1:14:30,DM,do we need to adjust for the day or whatever?,session04-part02.m4a.csv
2510,1:14:30,1:14:31,DM,Not yet.,session04-part02.m4a.csv
2511,1:14:31,1:14:31,Perrin,I'm fine.,session04-part02.m4a.csv
2512,1:14:31,1:14:32,Perrin,I have sunglasses.,session04-part02.m4a.csv
2513,1:14:32,1:14:33,Perrin,That's why I brought them.,session04-part02.m4a.csv
2514,1:14:33,1:14:35,Perrin,And we can always open up the umbrella.,session04-part02.m4a.csv
2515,1:14:36,1:14:36,Perrin,"Honestly,",session04-part02.m4a.csv
2516,1:14:36,1:14:37,Perrin,I like it.,session04-part02.m4a.csv
2517,1:14:37,1:14:38,Perrin,It's warm.,session04-part02.m4a.csv
2518,1:14:38,1:14:38,Perrin,It's nice.,session04-part02.m4a.csv
